id,category,text,trans_text
832,service,"서비스 너무 엉망임 특히 웨이트리스분 불친절하네요 ...
콜키지1병무료 2병째부터 2만원 받으나 서비스는 얼음뿐 잔없음 위싀를 즐겨서 잔은 가지고 다니지만.. 처음 두병보자마자 계속 두병먹는거냐 병 오픈거냐 너무 밥먹는데 거슬렸음 알아서 2병마심 차지할텐데 그냥 포수에 찍음 알아서 돈낼텐데 .... 더이상 추가주문 하고싶음 맘이사라짐 독립적인 공간 원해서 룸은 6인이상이라 2층이 좀더 독립적같아 예약했지만 전화로 추워서 안된다고함 그럴꺼면 예약에서 빼놓으시길 ... 다른 곳 갈껄 그랬네요 콜키지를 자주해서 프리인 식당은 먹고나올때 서버분들 커피라도 드시라고 팁주고 나오는 성격인데 진짜 기분 더러웠음
테이블 신경써주던 여자 서버분은 친절했음요 춥다하니 난로도 가져다주시고","The service is so messed up, especially the waitress... I get 20,000 won from the 2nd bottle free of charge, but the service is only ice, no glasses, and I enjoy the wine, so I carry a glass with me.. As soon as I saw the first two bottles, if I kept drinking two bottles or opening the bottle, if I was too bothered by eating, I would have won two bottles on my own, but if I just dipped it in the catcher, I would have paid on my own... If you want to order more, your mind disappears. I want an independent space for more than 6 people, so the second floor is more independent, so I made a reservation, but if you can't because it's cold over the phone, please take it out of the reservation... I should've gone somewhere else. I often drink coke, so I'm a free-in restaurant. I'm a person who gives tips to the servers to drink coffee when I come out, but I felt really bad. The lady server who cared about the table was kind. She brought me a stove because it was cold"
833,service,직원분들 군인처럼 깍듯하시면서 빠르고 친절하셨어요ㅋㅋㅋㅋㅋ 덕분에 맛있고 편안히 즐겁게 모임 마쳤어요 감사합니다,"Staff members were so kind and friendly like soldiers[Laughing] Thanks to you, we had a great time. Thank you"
834,service,"친절하고 맛있고 핫플레이스에서 커피 마무리하기도 좋고 
고기서 고기인 삽겹이지만 도끼살 특이한 식감에 맛있네!!! 그리고 육회 필수....입니다.
사장님 담에 코카콜라 한병서비스주세욤♡","It's kind and delicious, and it's good to finish coffee in a hot place. It's pork belly, which is meat, but it's delicious with a unique texture of axe meat!!! And yukhoe is a must.. Please give me a bottle of Coca Cola service next time. ♡"
835,service,"추천메뉴 강추입니다ㅡ
갈때마다 도끼살, 양갈비, 볶음밥 먹고오는데
아주 맛있습니다ㅡ
직원분들도 매우 친절합니다ㅡ","I strongly recommend the menu. Every time I go, I eat axe meat, lamb chops, and fried rice. It's very delicious. The staff are very kind, too-ㅡ"
836,service,"불친절해요. 기분좋게 식사하실분들껜 비추입니다만, 음식은 괜찮고, 회사가 근처라 3년째 여기서 회식중이고 앞으로도 계속할거임. 특히 여직원분. 너가 아무리 틱틱 시비 걸어봐라, 내가 싸우나.. ㅋㅋ","It's unkind. I don't recommend it to those who want to eat happily, but the food is fine, and the company is nearby, so I've been having a company dinner here for three years and I'll continue to do so. Especially the female employee. No matter how much you fight, I fight.. lol"
837,service,"원래 리뷰 잘 안남기는데 너무 불친절한 서비스 때문에 남깁니다^^

1시에 예약해서 갔는데 들어가보니 맞아주는 분들 한 분도 없는 채로 ""안계세요?"" 계속 불렀네요 ㅎㅎ 그래서 배정받은 자리에 갔는데 환풍기가 안되더라구요, 근데 그거는 영업 시작할때나 고기 구울때 미리 확인을 했어야 했는거 아닌지... 그래서 정말 콜록콜록 거릴 정도로 심해서 말씀드렸더니 자리를 옮겨주셨어요. 그리고 찌개도 바꿔주셨죠. 재가 들어갔을지도 모른다면서...

그런데 직원분이 환풍하느라 영하 10도 날씨에 뒤에 있는 문을 열었는데 그것때문에 밥이 다 식어서 밥 바꿔줄수 없냐고 하니,,, 재 안들어간거 같다고 말씀하시면서 안 바꿔주시더라구요...^^ 그리고 너무 추워서 실내 온도 올려달라고 하니 이 건물은 원래 춥다고 하시더라구요?","I don't usually leave reviews, but I do because of the unfriendly service ^^. . I made a reservation at 1 o'clock, but when I went in, there was no one who greeted me, I kept calling ""No one."" So I went to the assigned seat, but the ventilator didn't work, but I should have checked it in advance when I started the business or grilled meat... So I told them because it was so bad that I was coughing. And they also changed the stew. You said the ash might have gone in... But the employee opened the door behind me in minus 10 degrees Celsius because of the ventilation, and asked me if I could change the rice because it was cold, but he said it didn't go in, but he didn't...^^ And it was so cold that I asked them to raise the room temperature, and they said this building was originally cold"
838,service,"친구들과예약을해서갔음에도 3분정도 세팅이되어있지않아 기다리고 그전에도 가서먹어본곳이라 맛도있구친절해서 간것인데 맛나게고기를먹고  마무리쯤 볶음밥을시켰으나 친구도나도 좀짜서 밥을더넣어줄수있느냐 짜다고했더니 서빙하는여자분이 한번도 다른손님들은 짜단말없이잘드셨는데 정량이같아서그럴리가없다며  밥원하시면추가를하란다
난밥을먹고 볶음밥이 또먹고싶어서 시켰는데 한숟가럭의밥이 필요할정도로 좀짜서 말했던건데 그런식으로  대응할줄은..참어이가없었다 돈이앖어그런갓도아니고 손님들입맛이다틀리수도있는데  시킨볶음밥이 짜서밥좀더달라했더니만 넘나당돌하게 짤리가없다라는식으로 다른손님들은만족하며드셨다는식으로 그런표정으로 똑바로 쳐다보며말하는게
참 당혹스러웠다 기분좋게먹다  하늘에서새똥맞은더러운느낌이였다  아마도 다신안갈듯싶다 ","Even though I made a reservation with my friends, I waited for about 3 minutes, and it was delicious and friendly because I went there before. I ate meat deliciously and ordered fried rice at the end, but my friend and I asked if I could add more rice. I ordered fried rice because I wanted to eat rice again, but I said it was salty enough to need a spoonful of rice, but I didn't know you would respond like that..It was ridiculous. It's not because I don't have money, but the customers' tastes may be wrong, but the fried rice I ordered is salty and I asked for more rice, but I couldn't get cut off. I looked at other customers with that expression. It was so embarrassing. It felt dirty in the sky while eating happily  I don't think I'll ever go again"
839,service,"일단 헛웃음만 나오네욬ㅋㅋㅋ
전화해서 예약가능한지 여쭤봤더니 의욕상실하신 목소리로 응대해 주셔서 여길 가야하나..싶었는데도 갔습니다.
입구에서 여자분께서 친절히 응대해주셔서 기분이 좋아졌습니다.
주문하고 앉아 불이 나와 고기를 굽는데 설명도 없이 물을 부으시더라구요?고기는 그으름이 생기고….오겹살은 오겹이 아니라 비곗살 느낌이었구요..그나마 항정살이 괜찮았는네..그래도 짜투리살 느낌이었습니다.
고기를 더 얹었는데 같은 남자분이 오셔서 물을 부으셔서 재가 고기에 다 날리는게 눈앞에서 보이는데 컴플레인 하니까 ‘고기 다시 썰어드릴게요…하시고는 가셨는데 알바분께서 오셔서 해명하시고 사과를 하시네요? 숯불이 준비 된 상태에서 가져오셔야 물을 붓는 일이 없으시겠죠..거의 처음으로 인간미도 맛도 없었던 식당이었습니다","I'm just laughing. I called and asked if I could make a reservation, and they responded with a dismotivated voice, so I was wondering if I should go here..I wanted to, but I went.. I feel better because the woman responded kindly at the entrance.. I ordered it, sat down, and I was grilling the meat, but he poured water without explanation, and the meat was ruined...Pork belly was not pork belly but fat..The pork neck was okay..But it felt like Jjaturi-sal.. I added more meat, but the same man came and poured water, and I could see all the ashes flying to the meat in front of my eyes, and when I complained, I said, ""I'll cut the meat again...And then the part-timer came and explained and apologized  You need to bring it with the charcoal ready so that you don't pour water..For the first time, it was a restaurant that was neither humane nor tasty"
840,service,"<리뷰 수정>

사장님 안녕하세요. 서비스를 개선하시면 좋을 것 같아서 드리는 의견이니 참고 부탁드립니다.

우선, 고기를 한창 굽는 중에 묻거나 설명 없이 숯에 주전자 물을 부으셔서 상당량의 재가 고기에 붙었고 숯에서 올라온 그을음이 고기색을 회색으로 변하게 하고 연기맛이 고기에 느껴졌습니다. 
첫번째 부으셨을 때는 그러려니 했는데 두번째도 아무말씀 없이 해주셔서 말씀 드렸던 거고, 사장님의 답변이 죄송하다거나 설명을 해주시기 보다는 '고기 다시 썰고 있어요' 라고 하신 부분이 이건 좀 아니다 싶어서 글을 남깁니다. 

이런 부분은 시정하셔서 가게 더 번창하시길 바랄게요.","<Review modification> . Hello, CEO. I think it would be good to improve the service, so please refer to this.. . First of all, a considerable amount of ash stuck to the meat by burying it or pouring water into the charcoal without explanation, and the soot from the charcoal turned the meat color into gray and the taste of smoke was felt in the meat. The first time I was swollen, I didn't say anything, but the second time, I said it without saying anything. Rather than saying sorry or explaining, I'm writing this because I don't think this is right. I hope you correct this and prosper."
841,service,도끼살은 시그니처메뉴답게 정말 맛있네요 ! 고기상태도 너무 좋고 서비스도 너무 친절하셔서 맛있게 잘먹고가요 ㅎㅎ 단골찜!!,"Axsal is really delicious like a signature menu! The meat is in good condition and the service is so kind, so please enjoy it Steamed regulars!!"
842,service,"고기가 너무 맛있어요’ㅠㅠㅠ 아쉬운건 바쁘셔서 그런지 살짝 불친절하신 느낌?? 그치만 맛은
진짜 있아요!","The meat is so good It's unfortunate that he's busy, but the taste is a bit unfriendly. It's really here!"
843,service,말해뭐해요 ~! 드셔보신 분들은 아실거에요 최곱니다 ㅎㅎ 분위기도 너무 좋아요^^,"What's the point of saying it! If you've tried it, you'll know It's the best. The atmosphere is so good^^"
844,service,시그니쳐메뉴 먹어봤어요? 분위기도 너무좋고 냄새도안나고 기본으로 나오는 반찬이랑 된장찌개 환상맛^^ 고기다 너무맛이썽???? 코로나풀리면 회식은 여기로 픽!! 육회도먹었는데 존맛탱!!!!!! 재방문 200%  직원분들도 친절하시고 화장실도 안에있어서 편하고 좋아요^^ 싸장님 많이 파세용ㅎㅎㅎ,"I've tried the signature menu ^^ The atmosphere is so good, it doesn't smell, and the basic side dishes and doenjang stew are fantastic ???? Meat is so delicious ? If COVID-19 is solved, the company dinner will be picked here!! I ate yukhoe, but it's so delicious!!!! 200% of the staff are kind and the bathroom is comfortable and nice^^ Sajangnim, sell a lot"
845,service,바닥이 사람이 왔다갔다 할때마다 쿵쿵대긴 했지만 친절하고 고기랑 찌개 볶음밥 다 맛있었습니다~!!! 콜키지프리도 되서 너무 좋았어요 감사합니다~!,"The floor was bumpy every time people came and went, but it was kind and the meat and stew fried rice were all delicious!!! It was so nice to be able to be called Corky Free. Thank you!"
846,service,"예약없이 가서그런지 안내받은 자리는사람들 지나갈때마다  중앙테이블바닥이 심하게 꿀렁거려 바꿔달라하니 직원분이 예약때문에 안된다고 하더라구요 참고로 저희랑 같이온 옆자리 커플은 창가로 옮겨주어 황당했습니다 ~헐^^
처음 방문했을때 서비스만점이었는데ㅠ
도끼살에 반해서 왔으니까~
다먹고 나올때까지 빈자리도 있던데 ㅠ
뒷끝~ㅋ 도끼살은 맛있어서 추가 더먹꼬
차돌된장찌개는 너무짜서 물만3컵부었고 또반했던 볶음밥도 짜고~ㅠ 
맛보다 짠기억만 ㅠ~ 글라스와인을 시켜도 함흥차사ㅠ~ 도끼살 가져다주신분만
친절하시고~ 저번에 왔을땐 서비스와 분위기가 고급레스토랑 온 느낌이었어요~
저희가 싱겁게 먹기도 하지만 저번에는 진짜 맛있었어요~ 물안부어두 ㅠ
요번엔 뭔지모르지만 많이다른 느낌이랍니다~ 배부른건 그때랑 같음ㅋ","Maybe it's because I went without a reservation, but whenever people passed by, the center table floor was shaking badly, and the staff asked me to change it, and the couple next to us said they couldn't because of the reservation ~Wow ^^. When I first visited, the service was full. Since I fell in love with ax meat. There were empty seats until I finished eating and came out. I'm going to eat more of the ax meat because it's delicious. The beef brisket doenjang jjigae was too salty, so I poured 3 cups of water and also the fried rice I fell in love with. Just salty memories rather than taste. Even if you order glass wine, Hamheungchacha Only the person who brought the ax meat. He's kind. Last time I came, the service and the atmosphere felt like I was in a luxury restaurant. We eat it blandly, but last time, it was really good Please take care of the water. I don't know what it is this time, but it feels very different Being full is the same as then"
847,service,"식당이 바쁘다는 걸 알지만 그래도 너무 불친절 한네요. 

중간에 고기 컷해주신 직원분은 바쁜 와중에 친절하게 신경써주셨지만 

입구 안내부터 주문까지 받은 직원분이 너무 불친절하고 본인 할 말만 하고 안내도 안하고 5분내내 서있었습니다. 
첫인상이 너무 불친절해서 기분좋은 식사은 못했습니다. ","I know the restaurant is busy, but it's so unkind. The staff who cut the meat was so kind in the middle of the bus, but the staff who took the order from the entrance was so unfriendly and stood for five minutes without telling me what to say. My first impression was so unfriendly that I couldn't have a pleasant meal."
848,service,직원분들이 친절하고 고기랑 된장찌개랑 냉면 다 맛있었어요 !! 또 가고 싶어요 !!,"The staff were kind and the meat, soybean paste stew, and cold noodles were all delicious!! I want to go again!!"
849,service,단체모임하기 좋아요. 친절하고 음식도 맛있고. 근데 단점은 일부 테이블은 좀 추웠어요.,It's good for a group meeting. Kind and delicious food. But the downside is that some of the tables were cold.
850,service,"제주돼지 넘맛있고 특히 소스맛이 일품입니다.
직원분들도 친절하시고 단체는 방으로 되어 있어 눈치 안보고 좋습니다",Jeju pork is so delicious and especially the sauce is excellent.. The staff are kind and it's good not to read the room because it's a group room
851,service,음식은 맛있어요 가격대가 있는데도 구워주시거나 하진않으시고 친절한 편은 아닌것같아요..,The food is delicious I don't think he's kind because he doesn't grill it even though it's expensive..
852,service,"직원분께서 상당히 불친절하며,
테이블도 제대로 닦아주지 않고,
맛도 그냥 동네 정육식당이 낫습니다",The staff is quite unfriendly. They didn't clean the table properly. It tastes better at a local meat restaurant
853,service,직원분들 친절하시고 음식도 맛있습니다!,The staff are kind and the food is delicious!
854,service,맛도 좋고 친절하고 좋습니다,"It tastes good, and it's kind and nice"
855,service,"도끼살, 오겹살이랑 칡냉면 시켰는데 우와 넘 맛있게 잘 먹었습니다!! 와인이랑 넘 잘어울려서 두잔마셨네요ㅋㅋㅋ 직원분들도 친절하시구 분위기도 좋았어용 :D 담에 또 기회되면 방문하겠습니다~","I ordered ax meat, pork belly, and arrowroot naengmyeon, and it was so delicious!! I drank two cups because it went so well with wine. The staff were kind and the atmosphere was good. :D I will visit you again if I have a chance"
856,service,예약을 안하면 웨이팅은 필수인것 같네요. 소중한 사람과 조금은 특별한 식사를 오붓하게 즐기기에 좋은곳입니다. 직원분들도 정신없는 와중에도 친절하셔서 좋았습니다.,"If you don't make a reservation, I think waiting is a must. It's a good place to enjoy a little special meal with a precious person. It was nice that the staff were kind even though it was hectic."
857,service,"고기는  맛잇었지만
고기도  좀 늦게나왔고 직원분이 혼자일하셨는지 바빠보였습니다.
반찬 더 달라고 했는데 끝내 안주셧고 직원분 지나가시길래  반찬더 달라고했더니 
벨 눌러달라고 하고 기분이  좀 별로였습니다.
그외에는 분위기도 괜찮고 모임이나 회식하기 좋은것같습니다.","The meat was delicious. The meat came out a little late, and the staff seemed busy working alone.. I asked for more side dishes, but they didn't give it to me. I asked for more side dishes because the staff was passing by. I asked him to ring the bell and I didn't feel good.. Other than that, the atmosphere is good and I think it's good to have a meeting or get together."
858,service,친절하고 맛나요,Kind and delicious
859,service,친절한 응대와 맛있는 고기로 즐거운 시간 보냈습니당~~^^,I had a great time with kind response and delicious meat^^
860,service,친절하고 맛도 좋아요.,It's kind and tastes good.
861,service,돼지고기 먹었던중 가장 질이좋고 맛있었어요. 우리 가족 모두 만족. 직원들도 서비스 좋아요,"It was the best quality and most delicious pork I've ever had. All my family members are satisfied. The staff are good, too"
862,service,"서비스에 대한 안 좋은 평이 많아 걱정했어요. 부모님 결혼기념일이라 예약을 했는데, 우선 전 정말 좋았습니다! 자리도 좋은 곳으로 배정해주시고 고기도 정말 맛있었어요. 도톰한 갈비살 3인분+도끼살 먹었는데 더 먹고 싶어서 오겹살도 추가! 다양한 라인업으로 즐길 수 있었고 찌개와 냉면도 훌륭했습니다. 거기에 부모님 30주년 결혼기념일이라고 예약 때 적어뒀더니 육회도 서비스로 주셨고요... ♥? 너무 감사합니다. 저는 무적권 재방문 할 거예요!!!

다만, 아쉬운 게 있다면 좌석간 자리가 가까워서 옆옆 테이블 4분이 와인을 너무 많이 드셨는지 고래고래 소리를 지르시고 술판을 벌인 거 같아서......되려 저희는 조용히 먹게 됐네요. 그 테이블 바로 옆 2분도 그 분들 때문에 대충 식사 마무리하고 나가셨고요","I was worried because there were many bad reviews about the service. I made a reservation for my parents' wedding anniversary, but first of all, I really liked it! They assigned me a good seat and the meat was really good. I ate 3 servings of thick ribs + axe meat, but I wanted to eat more, so I added 5 servings of pork belly! I could enjoy various lineups and the stew and cold noodles were great. When I made a reservation for my parents' 30th wedding anniversary, they gave me raw beef for free... ♥? Thank you so much. I'm going to revisit invincible tickets!!! However, the seat is close to the table, so the four people next to me might have had too much wine, so I think they screamed and had a drinking party... We ended up eating quietly. The two people right next to the table finished eating because of them"
863,service,만족합니다 ㅎㅎ 하나하나 세심하게 챙겨주셔서 만족하고 맛있게 잘먹었습니다 !!!,I'm satisfied. I was satisfied and enjoyed the meal because they took care of me one by one!!!
864,service,근처 사는 단골이에요 갈때마다 친절하게 대해주셔서 감사합니다 ㅎㅎ 변함없는 맛과 퀄리티로 항상 감동 받고갑니다 ^^ 또올게요 !,I'm a regular who lives nearby. Thank you for being nice to me every time I go I'm always touched by the taste and quality that hasn't changed ^^ I'll be back!
865,service,"이번이 두번째방문이예요.
첫번째방문에 감동으로  2주예약하고 갔어요.
2픙 단독룸은 넘 만족스럽고, 써빙도 너무 친절하고
기분좋았어요.
중요한 고기맛은
첫번째보다
밑간이 너무 쎄졌어요!!!
소쓰까지 찍어먹으니 더 짜서 
본연에 도끼살맛이 별로였네요. 
밑간을 왜쎄게했나? 의문에 식사였어요.","This is my second visit.. I made a reservation for 2 weeks on my first visit.. 2FEUNG's single room is very satisfying and the serving is very kind. I felt good.. The important taste of meat is. Compared to the first one, the seasoning is too strong!!! It's even more salty because I dip it in the sauce. I didn't like the original taste of axe meat. I wondered why I made the seasoning strong, so it was a meal."
866,service,분위기 좋고~ 직원분들 친절하시고~ 무엇보다 고기가 입에서 사르르르르 녹아버리는게 진짜 맛있더라구요 ㅠㅠ 글구 고양이도 있는데 존귀탱 끼야호,"The atmosphere is good. The staff are kind. Above all, the meat melts in my mouth. It's really good There's a cat, but it's so cute"
867,service,"미팅 후 점심으로 도끼살 먹었는데 점심에도 고기는 정말 맛있네요..ㅎㅎㅎㅎ  단지, 초벌해야하는 과정땜에 좀 늦었다며 고기가 늦게나와서 기다리는 동안 미팅담당자랑 좀 뻘줌했던...^^;; 4인이 고기와 볶음밥과, 냉면2개 시켜서 다 만족하며 먹고 나왔습니다~~  응대도 친절하셨고, 고기 설명도 주시고..볶음밥이 좀 맵다고 하셨는데..으음 ㅋㅋ 하나도 안 매웠어요 ㅎㅎㅎ 맛있었습니다","I ate ax meat for lunch after the meeting, and the meat is really good for lunch, too..I was a bit embarrassed with the meeting manager while waiting for the meat to come out late because of the process of first harvesting...^^;; Four of us ordered meat, fried rice, and cold noodles. We were satisfied with everything~~  He was kind to me, and he explained it to me..You said the fried rice is a bit spicy..It wasn't spicy at all It was delicious"
868,service,사장님이 멋지십니다. 개인적 부탁도 잘 들어주시고 ^^ 열정이 느껴지는 디피 하나하나. 그녀와 잘되면 비올때 또 갈께요.,The boss is cool. Please do me a favor. ^^ Each and every DP you feel passionate about. I'll go again when it rains if I get along with her.
869,service,맛도 맛이지만 무엇보다 사장님께서 너무 친절하셨어요 !! 눈과입 모두 즐겁게 즐기고 먹다 왔네요 ~ 다음에 또 갈게용 !!!,"The taste is delicious, but above all, the boss was so kind!! You enjoyed both your eyes and mouth. I'll be back next time!!!"
870,service,지난번에 와봤는데 너무 맛있어서 그 기억이 아직도 나네요.. 서비스도 너무 좋고 안그래도 기분꿀꿀했는데 힐링했습니다. 여전히 맛있어서 이 맛 온전히 간직하셨으면하네요 ^^,"I came here last time and it was so delicious that I still remember that.. The service was so good and I felt down, but I was healed. It's still good, so I hope you can keep this taste ^^"
871,service,"맛- 기본 된장찌개 최고, 도끼살 맛있음, 그 외 부위 평범
하부 닥트 시스템은 모양은깔끔하지만 테이블 밑에 다리 넣을수 있는 공간이 없어서 불편
종업원 -한명 매우 불친절한 남직원 있음(자기네는 원래 오래걸린다고 윽박지름), 다른분들 바빠서 힘들지만 친절
재방문 의사 있음
","Taste- Basic soybean paste stew is the best, ax meat is delicious, and other parts are normal. The lower duct system is neat in shape, but there is no room for legs under the table, so it is inconvenient. Employee - One is a very unkind male employee (I'm afraid it's going to take a long time), although it's hard because others are busy, but kind. Willing to revisit."
872,service,직원들도 친절하시고 제주산 돼지 그런지 다른 고깃집이라 틀리게 너무 맛있더라구욪 맛있게 잘 먹었습니다 추천드립니다,"The staff were kind and it was a different meat restaurant, maybe Jeju pork, so it was really delicious I recommend it"
873,service,서비스 맛 전부 좋았습니다,The service was all good
874,service,제주도민입니다. 흑돼지 많이 먹어봤는데요 몽련 아주 맛있습니다. 친절하시고 고기도 구워주시고 사진찍을 여유도 주십니다. 또 갑니다~,I'm a Jeju resident. I've tried a lot of black pork. Mongryeon is very delicious. They are kind and give us time to grill meat and take pictures. Here we go again
875,service,방문할 때 마다 항상 맛있는 식사입니다 !,It's always a delicious meal whenever I visit!
876,service,몽련 개업 당시부터 왔습니다 ㅎ 맛이야 언제나 훌륭하고 가격도 합리적이에요. 흠잡을 곳 없는 식당이지만.. 몽련의 유일한 단점은.. 식당 바닥입니다. 초기 인테리어를 어떻게 하신건지.. 사람이 걸어다니면 마루바닥이 쿵쿵 진동이 울립니다. 먹는내내 바닥이 흔들리니 불안해요.. 방문할때마다 인테리어 업자한테 몽련측에서 피해보상청구 해야하는거 아니냐고 저희끼리 이야기하네요..,"I've been here since the opening of Mongryeon The taste is always great and the price is reasonable. It's an impeccable restaurant, but.. The only drawback is.. It's the floor of the restaurant. I don't know how you did your initial interior design.. When a person walks around, the floor vibrates. I'm nervous because the floor is shaking all the time.. Every time I visit, we tell the interior designer if Mongryeon should claim damages.."
877,service,"이전에 방문한 적이 있었습니다. 
예약까지 하고 귀한분을 모시고갔습니다. 
고기맛은 좋았습니다. 하지만 서비스 하는 분들의 표정과 말투는... 잊을수가 없습니다. 

또한 코로나로 인한 좌석간 거리 두기를 일체 시행 하지 않았고, 
테이블 가림막도 전혀 없었습니다. 
심지어 옆테이블과 테이블이 딱붙어 있었어요. 
방역대책을 시행하지 않은 부분이 무척 실망 스럽습니다. 지금 시국에는
방문 하기 꺼려지네요. ","I've been there before. I made a reservation and took a precious person with me. The meat tasted good. But the expressions and way of talking... I can't forget. Also, I haven't implemented any distance between seats due to Corona. There was no table screen at all. Even the side table and the table were stuck together. . It is very disappointing that quarantine measures have not been implemented. in the present situation. I'm reluctant to visit."
878,service,맛있고 직원분들도 친절하세요^^,It's delicious and the staff are kind^^
879,service,"2층 예약했는데 자리도 넓고 조용해서 매우 만족, 담당자님이 매우 친절하셔서 또 만족. 고기/매뉴는 원래 만족. 강추.","I made a reservation on the second floor, but I was very satisfied with the spacious and quiet seats, and the person in charge was very kind, so I was very satisfied. I'm satisfied with the meat/manue. Strongly recommend."
880,service,"고기, 된장찌개, 볶음밥 모두 맛있어요!! 친절하시고 분위기도 좋아요~!!","Meat, soybean paste stew, and fried rice are all delicious!! He's kind and the atmosphere is nice!!"
881,service,전반적인 구성은 나쁘지 않았습니다 근데 들어가자마자 염색한직원분 손님이 남건지 주방에서 준건지 카운터쪽에서 고기뜯고 계시고 일하는 직원들이 손님 숫자에 비해 너무 적어서 다들 기운없어보이시고 도끼살은 너무 퍽퍽함 직원이 없어서 다 직접 굽는게 단점임 된장 물냉은 맛있었고 청어알볶음밥은 별루임 전반적으로 어수선 요식업 선수들 한둘만 있었어도 잘돌아갈텐데 아쉬움 딱 그냥 인스타용 테이블 크기때문에 직원을 구해도 고기 못구워줄듯,"The overall composition wasn't bad But the employee who dyed his hair as soon as he went in was picking meat at the counter, and the workers were too small compared to the number of customers, so everyone looked discouraged. The ax meat was too dry. The miso soup was good and the herring roe fried rice was not good. It would have worked well if there were only one or two players"
882,service,친절하고 분이기좋고 음식도 맛있음.,"Kind, pleasant, and delicious food."
883,service,맛있고 서비스도 좋아요~~,It's delicious and the service is good~~
884,service,"비싸고 맛없음
매니저 불친절함",Expensive and tasteless. Manager unkindness
885,service,잘먹었어요 고기도 잘먹었어요 단 종업원분들 담배 바로 앞에서 피셔서 좀 그러네요,Thank you for the meat But it's kind of weird because the employees are smoking right in front of me
886,service,고기는 모두 맛있었어요.  특히 도끼살.  그런데 직원분들이 조금만 더 친절하면 좋겠습니다. 웃으면서 서빙하진 않더라도 부드러운 말투라면 더 좋았을거에요. ,"All the meat was delicious.  Especially ax meat.  But I'd like the staff to be a little nicer. Even if you don't serve with a smile, it would have been better if you spoke softly."
887,service,친절하고 맛있었어요. 창가 구석진 자리 부탁드렸는데 원하는 자리로 예약해주셔서 감사합니다. 또 방문할게요. ,"It was kind and delicious. I asked for a corner seat by the window, but thank you for booking the seat you want. I'll visit again."
888,service,"친구모임으로 갔는데 맛나고 좋았어요
된장찌개도추가~~맛난음식 
다음에  꼭갈꺼여요~~
쥔장님  친절하셔서 기분좋게 먹고 왔담니다
감사합니다","I went to a friend's meeting and it was delicious and nice. Add doenjang-jjigae, too~Delicious food. I will definitely go there next time. The owner was kind, so I ate happily. Thank you."
889,service,"음식은 맛있었지만,조금 더 친절하면 좋겠습니다.
","The food was delicious, but I wish it was a little nicer.."
890,service,"준비된 고기의 맛은 그저그런데, 가격은 절대 고기의 품질에 비해 비쌉니다. 청담동에서 이가격대 고기를 먹으면 맛은 물론 서비스도 친절한데, 몽련은 바쁘고 종업원이 부족하다는 핑계로 불러도 잘 오지않고, 추가 오더에 대하여 서빙을 할때도 화가난듯이 테이블에 던지고 가는 식이라서 혹시 무슨일 있냐고했더니 바뻐서 그런다고 이해하라는 식이였습니다. 같이 간 일행들도 기분 나뻐하는 바람에 제가 이런곳에 예약해서 미안하다고 하고 대충 저녁식사하고 나왔습니다. 앞으로 다시는 가지말아야할 리스트에 올렸습니다. 맛도, 가격도, 서비스도 만족스럽지 않은 저녁식사 자리였습니다.","The taste of the prepared meat is simple, but the price is expensive compared to the quality of the absolute meat. If you eat meat at this price in Cheongdam-dong, the taste and service are kind, but Mongryeon doesn't come well even if you call it under the excuse of being busy and not enough employees, and when you serve additional orders, you throw it on the table as if you were angry, so you should understand it because you were busy. The people I went with were also upset, so I apologized for making a reservation here and had a rough dinner. I put it on the list that I should never go again. It was a dinner party where I was not satisfied with the taste, the price, and the service."
891,service,예약하고갔는데 메뉴판도 안나와서 직접가져오고 자리도 그다지 좋지도 않고 불도 얘기해서 넣어주고 도끼살은 사진 찍을지 물어보고 적당하게 잘라서 구워주시고 가시던데 그런것도 전혀없고 그날은 바빠서 그런건 알겠지만 너어무 신경안써주시더라고요 회식때 여러번 갈때는 고기도 구워주시고 그래서 좋은 기억으로 여자친구 데리고 간건데 많이 아쉬웠어요,"I made a reservation, but the menu didn't come out, so the seat wasn't very good, and they told me if I would take a picture of the ax meat, and they cut it and grilled it. I know it because I was busy that day, but they didn't care about it. They grilled meat for me many times, so I was very sad"
892,service,"가족들과 함께였는데 고기 상태가 너무 좋습니다. 그러니 당연히 맛은 좋겠지요^^* 가족들이 맛있다고해서 너무 기분이 좋더라구요. 고기도 맛있고,  직원분들도 너무 친절해서 재방문의사 100%입니다.","I was with my family, and the meat is in great condition. So of course it tastes good^^* My family said it was delicious, so I was very happy. The meat is delicious and the staff are so kind that I'm 100% willing to revisit."
893,service,친절하시고 음식 플레이팅도 이쁘게 나오는 편입니다. 근데 불이 너무 쎄서 타기도 하고ㅠ ㅠ 가격에 비해 맛은 크게 잘 모르겠어요,He's kind and the food plating comes out pretty. But the fire is so strong that it burns. I'm not sure about the taste compared to the price
894,service,도끼살 넘 맛있게 잘먹었어요 ^^ 초벌되어 나와서 향기나 맛의 풍미가 더해지는것같아요 !! 직원분들도 모두 친절하시네요 ! 굿굿,"I really enjoyed the ax meat ^^ I think it's starting to be burnt, so the scent and flavor are added!! All the staff members are kind, too! Good, good"
