id,category,text,trans_text
127,taste,너무 맛있어요 알리오올리오 파스타 ㅠㅠㅠ 제 친구도 까르보 먹었는데 성수에 이런 숨은 양식 맛집이 있었나 하고 맛있다 했어요? 재방문 의사 있구요 다음엔 올땐 스테이끼도 썰어야겠어요??,"It's so delicious. Aglio e olio pasta ㅠ???? My friend also ate carbo, and I wondered if there was such a hidden Western restaurant in Seongsu and said it was delicious. ? I'm willing to revisit and I'll cut the steak next time I come??"
128,taste,알리오올리오 맛집,Good restaurant for aglio e olio
129,taste,친구들 세 명이서 2인 세트 메뉴랑 파스타 단품 메뉴 하나 시켜서 먹는데 가격도 괜찮고 양도 넉넉해서 배부르게 잘 먹었어요! 매장에서 나오는 노래도 잔잔해서 매장 분위기랑 너무 잘 어울려서 조용히 혼밥할 때 좋을 것 같더라구요! 잘 먹고 갑니다!,"Three of my friends ordered a set menu for 2 people and a single pasta menu, and the price was good and the amount was enough, so I ate it well! The song coming out of the store is also calm, so it goes well with the atmosphere of the store, so I thought it would be good to eat alone quietly! Thank you for the food!"
130,taste,"스테이크 너무너무 맛있어요!! 
스테이크 순삭했습니다 부드럽고 너무 맛있었어요 스테이크때문에 재방문 하고 싶어요그리고 파스타도 만초 중반으로 구성되어 있는데 이 가격대비 훌륭합니다 ","The steak is so, so delicious!! . Steak is gone It was soft and delicious I want to revisit for steakAnd the pasta is in the middle of 10,000 seconds, and it's great for this price"
131,taste,양이 많아서 배부르게 먹었습니다. 잘 먹었네요,I ate a lot because it was a lot. Thank you for the food
132,taste,"그냥 우연히 가게된 식당이었는데, 음식이 너무 맛있어서 놀랐어요-! 다음에도 서울숲에 오게되면 먹으러와야겠어요!","It was just a restaurant I happened to go to, and I was surprised that the food was so delicious-! If I come to Seoul Forest next time, I should come and eat it!"
133,taste,엄마 생일이라서 예약해서 왔어요 음식도 맛있고 햇살 드는 창가자리에 먹으니 더 좋았어요!!!! ,I made a reservation for my mom's birthday The food was delicious and it was even better to eat by the window in the sunshine!!!!
134,taste,"친절하고 음식맛있어요
요청사항도 들어주시긴했는데 오일파스타는 다소부족한느낌
그래도 분위기가 너무좋았어서 기회된다면 또방문예정","It's kind and the food is delicious. They also listened to my request, but I feel like I'm lacking in oil pasta. But the atmosphere was so good that I'm planning to visit again if I have a chance"
135,taste,엄청 맛있게 잘먹었어요~?,I really enjoyed the food?
136,taste,음식이 진짜 맛있어요!! 가성비도 너무 좋고 매장도 청결해서 기분이 좋네요 찾기 쉽고 적당히 넓어서 편안해요!,"The food is really good!! The cost-effectiveness is great and the store is clean, so I feel good It's easy to find and comfortable because it's moderately wide!"
137,taste,분위기도 너무 좋고 음식도 맛있어요. 양갈비 스테이크 도 잡내 없이 너무 부드럽고 맛있습니다. ,The atmosphere is so good and the food is delicious. The lamb steak is also very soft and delicious without any smell.
138,taste,맛있는 메뉴를 합리적인 가격에 잘 먹었습니당~~:),I enjoyed the delicious menu at a reasonable price~~:)
139,taste,오랜만에  회사분들과  점심때  왔는데  맛있게  잘  먹었어요^^ 다음에  모임때  올게요^^,It's been a while since I came here for lunch with the company staff. I enjoyed the meal^^ I'll come to the meeting next time^^
140,taste,스테이크 굽기가 기본 미디엄으로 나오는데 맛있네요 리조또는 밥알이 살아있어용,"Steak is served as a medium, and it's good The risotto is alive"
141,taste,맛있어요??,It's good ??
142,taste,식전빵이 아무 소스 안 찍어도 달달해서 좋았고  스테이크가 엄청 부드럽고 맛있어요? 토마토 스파게티도 매운맛을 시켜서 색다른 맛이어서 좋았어요!!,The bread was sweet without any sauce. The steak was really soft and delicious? I also liked tomato spaghetti because it was a different taste because it was ordered spicy!!
143,taste,"기념일날 왔는데 날이 날인지라 
사람도 없어서 좋았고 맛있었습니다!","I came on the anniversary, but it's the day. It was good because there were no people. It was delicious!"
144,taste,"잘 먹었습니다. 가성비 훈늉한 곳!
토마토 파스타는 약간 매콤했지만
나머지는 모두 맛있어서 싹쓸이!! 했네요!","I really enjoyed the meal. It's a good place for money! Tomato pasta was a little spicy. Everything else is delicious, so I'm going to sweep it!! I did it!"
145,taste,"깔끔하고 군더더기 없이 맛있습니다
웰던에 가까운 안심이었는데 고소하고 맛잇어요
플레이팅 내용도 너무 좋구요^^","It's clean and delicious without any unnecessary ingredients. It was tenderloin close to well-done, but it's savory and delicious. The content of the plating is so^^"
146,taste,"오랜 친구들과 연말모임 하러왔어요~
정말 친절하고... 음식도 맛있어요^^
재방문의사 백프로~~♡","I'm here for a year-end gathering with my old friends. He's so kind... The food is good, too^^. 100% willing to revisit~♡"
147,taste,진짜 맛있었어옴?♥?,It was really good. Omg ?♥?
148,taste,"음식도 신선하고 완전 맛있어요???
남편이랑 연말기분 내기 좋았어요?",The food is fresh and delicious???. It was good to make a year-end mood with my husband?
149,taste,"음식도 빨리 나오고, 플레이팅도 예뻐요. 맛도 깔끔하니 좋았습니다 :>",The food comes out quickly and the plating is pretty. It tasted clean and nice :>
150,taste,"대학친구들과  즐거운 시간 보내고 가요
가성비좋은 레스토랑 알게되서 즐겁네요...
맛있고...분위기 좋아요~
다음에도 또 올께요~",Have a good time with your college friends. It's nice to know a good cost-effective restaurant. It's delicious...The atmosphere is good. I'll come back again next time
151,taste,파스타 두개 시켰는데 양도 많고 너무 맛있어요! 특히 로제 파스타에 들어가있는 새우가 오동통해서 식감도 좋고 신선한게 느껴집니다! 매장 분위기도 좋습니다 다음에 오게되면 다른 메뉴와 와인도 먹어보고 싶어요 ? !!,"I ordered two pasta, but it's a lot and it's so delicious! Especially, the shrimp in rose pasta is chubby, so the texture is good and fresh! The atmosphere of the store is nice, too If I come next time, I want to try other menus and wine ?!!"
152,taste,"분위기도 좋고 음식도 정말 맛있어요^^
파스타 맛집인 이유를 알겠어요~
가성비도 짱짱!!  ",The atmosphere is good and the food is really good^^. I know why it's a pasta restaurant. The cost-effectiveness is also the best!!
153,taste,"송민호 개인전보러 왔다가 서울숲 먹을 곳 찾아보는데 식당이 엄청 많더라고요. 그중에 찾은 이 곳! 부채살, 해물파스타 먹었는데 정말 맛있습니다?","I came to see Mino's solo exhibition and looked for places to eat in Seoul Forest, and there were so many restaurants. I found this place! I had fan meat and seafood pasta. It was so good?"
154,taste,"주차가 1시간 밖에 지원이 안되어서 너무 불편하네요. 
ㅠ.ㅠ
음식은 괜찮아요. ","Parking is only available for an hour, so it's very inconvenient. ㅠ.ㅠ. The food is fine."
155,taste,너무 맛있었어요 다음에 또올께요!!,It was so good I'll come back next time!!
156,taste,"특별한 날, 친구와 방문해서 조용히 분위기있게 식사하기 좋았다. 음식은 맛있었고, 분위기도 차분했다.음료를 글라스와인으로 했는데 술을 못하는 두명이 즐기기 적당했다. 특히 연어샐러드가 아주 맛있었다. 가격대비 양도 적당했고, 배가 불렀다. 서울숲에 오는 사람들에게 추천하고싶다.","On a special day, it was good to visit with a friend and have a quiet and atmospheric meal. The food was delicious and the atmosphere was calm.The drink was glass wine, which was suitable for two people who couldn't drink. Especially, salmon salad was very delicious. The amount was reasonable for the price. I would like to recommend it to people who come to Seoul Forest."
157,taste,"특별한날기념하여 방문했는데 분위기좋고 정말맛있어요~직원분들도친절하세요~~~
전철역에서도가까워서 또방문할예정입니다~~
오늘먹은음식정말 다 맛있었습니다^^
하우스레드와인도 기대이상으로맛있어서 다음엔 보틀롯켜먹으려고합니다~^^","I visited to celebrate a special day, and the atmosphere is good and it's really deliciousStaff members are kind, too~~~. I am planning to visit again because it is close to the subway station. All the food I ate today was really good^^. House red wine is better than I expected, so I'm going to drink it as a bottle next time~^^"
158,taste,훈제 연어샐러드 훈제가 너무 맛 있고 야채도  아삭하여 좋았다 파스타는   어른들이 먹기에도 부담이 없는 입이 즐거운  식사 였다,Smoked salmon salad was so delicious and the vegetables were crunchy Pasta was a mouthful meal that was easy for adults to eat
159,taste,"맛있게 먹고 왔어요ㅎㅎ
스테이크는 가니쉬도 참 괜찮고 미디움 좋아요
매장 깔끔해서 데이트하기 참 좋아요","I ate it deliciously. For steak, garnish is good and medium is good. The store is clean, so it's good for a date"
160,taste,"성수동 나들이~~
친구들과 오랜만에 만나서 맛난거 먹고 행복한 시간였어요 분위기도 맛도 좋아요~^^","Going out in Seongsu-dong. I met my friends after a long time, ate delicious food, and it was a happy time The atmosphere and taste are good^^"
161,taste,가게 분위기도 좋고 직원분도 친절하셔서 좋았어요! 스테이크도 맛있고 파스타도 맛있었어요 다음에 기회가 된다면 또 방문하고 싶어요ㅎㅎ,"The atmosphere of the store was good and the staff was kind, so it was good! Steak was good and pasta was good If I have a chance, I want to visit againHaha"
162,taste,부채살스테이크 너무맛있어요 해물파스타 매콤해서 너무맛있어요 ,Steak with fan meat is so good Seafood pasta is spicy and it's so good
163,taste,"서울숲 유명한 레스토랑이래서 와봤는데, 스테이크랑 파스타 둘 다 너무 맛있었어용 분위기도 있고 맛도 있는 식사 하고 싶을때 추천합니다~~","I came here because it is a famous restaurant in Seoul Forest, and both steak and pasta were delicious. I recommend it when I want to have a meal with a good atmosphere and taste~~"
164,taste,"아이들과 함께 방문했어요
파스타도 스테이크도 맛있어요
센스있게 감바스 안맵게 요리 가능하다고 하셔서 아이들이 식전빵과 함께 클리어했답니다","I visited with my children. Pasta and steak are good, too. I heard that Gambas can be cooked without spiciness, so the kids cleared it with the bread"
165,taste,깔끔하고 맛있게 잘 먹었습니다 ! ,Thank you for the clean and delicious meal!
166,taste,"식전빵이 조금 더 따뜻했으면 좋을 것 같아요
하지만 빵 자체는 굉장히 맛있었습니다

스테이크는 굽기 정도가 아주 좋았어요 가니쉬도 정말 맛있었어요

리조토 파스타 둘 다 괜찮았어요 ",I think it would be nice if the bread was a little warmer. But the bread itself was very delicious. The steak was cooked very well. The garnish was also very delicious. . Both risotto pasta were good
167,taste,"직원이 너무 친절하시고 스테이크 구이 정도, 소스도 맛있고 파스타 면 너무 알맞게 익었고 소스와 해산물 모두 맛납니다 :)","The staff is so kind, the steak is grilled, the sauce is good, the pasta is cooked to the right extent, and both the sauce and the seafood are delicious :)"
168,taste,"2인3메뉴 필수입니다. 토마토, 크림, 오일 어느 하나 빼고 시킬 순 없잖아요? 까르보나라 꾸덕하니 넘 맛있구요 리조또는 매콤하고 해산물 가득 들고 뜨끈해서 (게까지 들었음) 진짜 맛있어요.. 감바스는 오일파스타 대신 겸으로 시켰는데 새우가 꼬리까지 맛있어요 튀겨진 듯한 바삭함과 향이 미쳤뜸..그리고 오일 가득머금은 마늘은 말모..??서울숲 데이트 왔다가 드시고 가시면 좋을 곳..!! ++ 주차도 편리하고 화장실도 깨끗!!!","Three dishes for two is a must. I can't order without tomato, cream, or oil  Carbonara is thick and delicious. The risotto is spicy and warm with seafood, so it's really delicious.. I ordered Gambas instead of oil pasta, but shrimp's tail is good too The crispness and scent that seems to be fried are crazy..And the garlic that is full of oil is malmo..?? A good place to eat after coming to Seoul Forest Date...!! ++ Parking is convenient and the bathroom is clean!!!"
169,taste,샐러드가 푸짐해서 넘 좋았고 스테이크도 맛있었어요 ㅎ 남자친구도 맛있게 잘 먹어서 기분 좋아요 ㅎㅎㅎ,"The salad was plentiful and the steak was good I'm happy that my boyfriend ate it deliciously, too Hahaha"
170,taste,지인으로부터 추천받아서 방문했는데 너무 맛있어요!! 모듬 샐러드에 있는 연어랑 치즈도 맛있고 스테이크와 로제파스타도 양도 많고 맛있어서 진짜 가성비 좋다는 평은 인정입니다!! 커플들 많은거보니 특별한날 오시기에도 손색없어요~ 직원분들은 다 친절친절 :-),"I visited because I was recommended by an acquaintance and it was so delicious!! The salmon and cheese in the assorted salad are delicious, and the steak and rose pasta are also delicious, so I agree that they are really cost-effective!! Seeing that there are many couples, it's perfect to come on a special day All the employees are kind and kind. :-)"
171,taste,새우랑 로제파스타를 좋아하는데 새우는 토실토실하게 맛있고 로제파스타는 느끼하지도 않고 엄청 맛있었어요!!!,"I like shrimp and rose pasta, but the shrimp was plump and delicious, and the rose pasta was not greasy and very delicious!!!"
172,taste,"셋트로 먹었는데 가성비 좋고 맛도 있어요!!
다음엔 다른 파스타도 먹어보고 싶네요ㅎㅎ","I ate it as a set, but it's cost-effective and delicious! I want to try other pasta next timeHaha"
173,taste,"결혼기념일을 맞아 찾게되었어요
음식 하나하나 맛있고 깔끔하고 가성비 너무 좋아요
기념일이나 특별한날 맛난 음식 먹고싶을때 강추합니다~^^","I came to visit for my wedding anniversary. Each food is delicious, clean, and cost-effective. I strongly recommend it when you want to eat delicious food on anniversaries or special days^^"
174,taste,"처음와봤는데 분위기도 좋고 깨끗해욤! 
식전빵이랑 파스타 맛집입니다~~ 다음에는 리조또 먹으러 올게요!!!! 잘 먹었습니당","It's my first time here, and the atmosphere is nice and clean. It's a famous place for bread and pasta~~ Next time, I'll come to eat risotto!!!! Thank you for the food"
175,taste,넘 맛있고 직원분들이 친절하시네용,It's so delicious and the staff are so kind
176,taste,"분위기와 음식이 좋아서 좋은 날에 오기좋은 
오뜨루 부엔 디아?","The atmosphere and food are good, so it's good to come on a good day. Haute Lu Buendia?"
177,taste,"스테이크 부드럽고 맛있어요. 굽기도 알맞고 좋아용
파스타는 조금 아쉬웠지만 새해 첫날 특별하게 식사하기 좋았습니다~ 추천해요! ","Steak is soft and delicious. It's good to grill. Pasta was a bit disappointing, but it was good to eat on New Year's Day I recommend it!"
178,taste,"세트a 먹었는데 가격대비.아주 훌륭해요.
모듬샐러드는 메뉴에 있는 샐러드를 맛볼수있어서 좋았어요
 부채살스테이크는 고기 굽기도 적당하고 고기도 질기지않고 맛있었어요. 짱짱
가격대비 더더 맛있어요??
",I ate set a for the price.It's great.. It was good to taste the salad on the menu for assorted salad on the menu.  The steak was good enough to grill meat and the meat was not tough. It's the best. It's more delicious for the price??.
179,taste,"완죤 맛있어용 ㅋㅋㅋ 고기도 부드럽고 특히 파스타 소스가 넘 맛있었어요 긁어먹음,, 남자친구랑 기념일이라 온 곳이였는데 분위기도 좋았어요!?","The meat was soft and the pasta sauce was especially delicious Scratching, I came here because it was an anniversary with my boyfriend, and the atmosphere was good!?"
180,taste,생일이라 특별한 곳에 가고싶어서 들렸는데 분위기도 너무 좋고 기대한만큼 음식도 맛있고 직원분들도 친절하세요~! :D 메뉴는 까르보나라 추천해요ㅎㅎ,"I wanted to go to a special place because it was my birthday, but the atmosphere was so good, the food was as good as I expected, and the staff were kind~! I recommend Carbonara for :D menuHaha"
181,taste,지인추천으로 왔는데 음식도 맛있고 가성비좋고 직원들도 친절하시네요~~추천드립니다,"My friend recommended it, but the food is good, cost-effective, and the staff is kind~~I recommend it"
182,taste,크림 리조또가 맛있어요!! 추천,The cream risotto is delicious!! Recommendation
183,taste,"다 맛있게 잘 먹었어요!
근처에 살살면 자주 갈것은데 아쉽네요ㅜ
성수도동 오게되면 재방문하고싶어요!!","I enjoyed everything! I'll go there often if I take it easy, but that's too bad. If I come to Seongsu-do, I want to visit again!!"
184,taste,"1. 너무 맛있어요! 스테이크 굽기정도 말씀안드리고 알아서 구워주시는데 딸 알맞고 너무 맛있네요
2. 파스타 재료도 풍부하고 소스도 맛나요!
3. 직원분들이 너무 친절하셔요 :)
4. 매장 분위기도 좋고 깔끔해요 ?","1. It's so delicious! They don't even tell me how to cook the steak, but they cook it on their own, so it's really good for my daughter. 2. The pasta ingredients are abundant and the sauce is delicious! 3. The staff are so kind :). 4. The atmosphere of the store is good and clean ?"
185,taste,"너~~~~~~~~~~~~~무 맛나고 
가성비도 좋아요 ㅠㅠ대만족 그냥 왔다가 완전 가성비 대만족하며 갑니다 재방문의사 ??????",It's delicious. It's cost-effective ???????I'm so satisfied. I'm so satisfied with the cost-effectiveness Intention to revisit ??????
186,taste,"알리오올리오
아이들이먹을때 맵지않게 해주실수있다해서 먹었는데 애들도너무잘먹고좋으네요
음식들이 다깔끔하고 맛있습니다","Aglio e olio. I can make sure that children don't eat spicy foodSo I ate it, and the kids are eating so well. It's nice. The food is clean and delicious"
187,taste,사장님 친절하시고 음식도 너무 맛있어요,The owner is kind and the food is so good
188,taste,"친절하시고 음식도
맛있었어요",They were kind and the food was good
189,taste,"맛있게먹고갑니다 ?
리조또랑파스타 먹었어요 ??",I'm going to enjoy it deliciously ?. I had risotto and pasta ??
190,taste,"우선, 샐러드가 정말 신선하고 맛있습니다.
새우도 굉장히 오동통하고 스테이크는 너무 부드럽고 좋았습니다.
와인과 함께 먹을 때 너무 어울릴 것 같아요","First of all, the salad is very fresh and delicious.. The shrimp was very chubby and the steak was so soft and nice.. I think it'll go well with wine"
191,taste,맛있어요 친절하세요 특별한 날에 와서 먹기 좋은거 같아요 양도 많고 배부르게 먹었어요??,It's good. You're kind I think it's good to eat on a special day It was a lot and I ate a lot??
192,taste,예약하고 토욜 런치를 지인부부와 방문했는데 깔끔한 분위기에  2인 커커세트 주문했는데 음식도 맛나고 양도 충분했어요,"I made a reservation and visited the Saturday lunch with an acquaintance and a couple, and I ordered a set of two-person cockers in a neat atmosphere, but the food was delicious and the amount was enough"
193,taste,맛도 좋구 주차도가능해서 너무 편하고 좋아요,It's delicious and you can park. It's very comfortable and nice
194,taste,지하철 역이랑도 가깝고 매장 분위기가 완전 예뻤어요 !!!  토시살 스테이크 진짜 맛있어요 !!! ㅠㅠ 까르보나라도 꾸덕하고 하나도 안느끼하구 완전 맛있어용 ?????????????????  재방문 의사 100%입니다 !! 후회 없는 곳이에용,It was close to the subway station and the atmosphere of the store was so pretty!!!  The toshsal steak is really good!!! ?? Carbonara is thick and not greasy at all. It's so delicious. ????????????? I'm 100% willing to revisit!! I have no regrets
195,taste,"주차도 편하고음식도 맛있었습니다
다만 주차을1시30분정도 해주셨으면 좋을듯 너무 급하게 먹었어요
그래도 주차비는 2000원냈어요","Parking was convenient and the food was delicious. However, I was in a hurry because I wanted you to park at around 1:30 p.m. But I paid 2,000 won for parking"
196,taste,매장도 깨끗하고 음식도 빨리나오고 너무 맛있게 잘 먹었습니다!!,"The store was clean and the food came out quickly, and I ate it so deliciously!!"
197,taste,"성수쪽에서 파스타가 먹고싶어서 예약하게 됐는데 내부도 깔끔하고 파스타도 엄청 깔끔하고 맛있어요 맵기 조절도 적당하고 양도 많았어요 
재방문 의사 있어요??","I made a reservation because I wanted to eat pasta in Seongsu, but the interior is clean and the pasta is very clean and delicious The spicy was moderate and the amount was a lot. I'm willing to revisit??"
198,taste,서울숲 근처 맛있는 양식을 찾다가 왔는데 음식도 맛있고 가게 분위기도 너무 좋아요~ 또 오고 싶을 정도로 만족했습니다,"I was looking for good western food near Seoul Forest, and the food was delicious and the atmosphere of the restaurant was so good. I was satisfied that I wanted to come again"
199,taste,와 진짜 너무너무너무 맛있어요ㅠㅠㅠ 모든 메뉴가 완벽했고 해산물 파스타에는 해산물들이 넘쳐흐르고ㅜㅜ착즙쥬스도 최고고 완전 만족스러운 식사였습니당 ㅜㅜ 행복쿠 ㅜㅜ. ,"Wow, it's so deliciousㅠ????????? All the menus were perfect, and the seafood pasta was overflowing with seafood, and the juice was the best and I was totally satisfied with the meal."
200,taste,음식이 나오자마자 포크부터 가져다대는 바람에 음식 사진을 제대로 못 찍었지만 너무 맛있어요? 다음에 또 오고 싶어요!,"As soon as the food came out, I couldn't take a proper picture of the food because I brought a fork, but it's so delicious ? I want to come again next time!"
201,taste,"샐러드도, 파스타도, 스테이크도 다 맛있었어요 !
일단 샐러드가 신선하고 상큼해서 파스타나 스테이크가 느끼하고 물릴때 먹으면 딱 맞아서 좋았어요 !
스테이크랑 파스타는 말해 뭐해요 ~ 
쵝오입니다 ??","The salad, pasta, and steak were all delicious! First of all, the salad was fresh and fresh, so it was perfect to eat pasta or steak when it was greasy and biting! What's the point of saying steak and pasta? I'm Choi O ??"
202,taste,"나쁜건 아닌데, 막 엄청 좋다는 아닌,
무-난한가? 란 생각이 들어요
음식맛은 평범했고, 매장 분위기가 좋아서 연말 느낌이 나요 :) 메뉴 4개 10만!","It's not bad, but it's not really good. I think it's easy. The taste of the food was normal, and the atmosphere of the store is good, so it feels like the end of the year :) 100,000 for 4 menus!"
203,taste,"분위기 좋고 데이트하기에 좋아요
샐러드도 신선해요","The atmosphere is good and it's good for dating. Salad is fresh, too"
204,taste,"스테이크 먹고 싶어서 검색해 봤는데 맛있어 보여서 방문해봤어요 기대한것 보다 더 맛있어요!? 여자 둘이서 먹었는데 양이 진짜 많아요 스테이크 굽기도 너무 좋고 소스도 맛있어요???
다들 꼭 가세요??","I searched it because I wanted to eat steak and it looked delicious, so I visited it It tastes better than I expected!? Two girls ate it, and it was a lot. Steak is so good and the sauce is good???. Make sure you all go??"
205,taste,기념일에 방문했는데 맛있고 분위기도 좋아서 예약한보람이 있었어요 ㅎㅎ 강추드립니다!,"I visited on the anniversary and it was delicious and the atmosphere was good, so I made a reservation I strongly recommend it!"
206,taste,양갈비 스테쿠 너므 맛잇어요 존맛탱구리…..!!,Lamb chops Steku Neome is delicious It's so delicious!!
207,taste,"테이블마다 간격이 있어서 좋았고, 깔끔하고 맛있었습니다. 연인과 함께 오기 좋을 것 같습니다.","It was good because there was a gap between the tables, and it was clean and delicious. It would be nice to come with a lover."
208,taste,"고기, 가니시 다 잘 구워져서 맛있습니다. 로제 파스타도 깔끔하게 맛있네요!",Meat and garnish are all well-done and delicious. Rose pasta is also very delicious!
209,taste,"네이버 블로그 보고 왔는데 음식이 다 너무 맛있고 직원 분들도 너무 친절하세요!!
2명이서 세트메뉴 배부르게 먹었어요!!
데이트하러 오기에도 너무 좋은거 같아요~~!:)
",I saw Naver blog and all the food was so delicious and the staff were so kind!! The two of us ate a full set menu! I think it's great to come on a date~!:).
210,taste,분위기 좋고 맛도 좋아요! ,The atmosphere is good and the taste is good!
211,taste,회식햇는데 음식이맛있고 조용하고 최곱니당,"We had a get-together, and the food was delicious, quiet, and the best"
212,taste,너무 맛있어요~~~ ,It's so good
213,taste,"맛있게 잘 먹었습니다! 스테이크에 곁들여 나오는 포테이토(?), 새우 맛있어요 가성비 좋은것 같습니다!",Thank you for the food! Potatoes served with steak. Shrimps are good I think it's cost-effective!
214,taste,"서울숲 근처에 주차가능한 양식집 찾다 발견했는데 맛도 기대이상이라 너무 좋았어요!
보통 양식집에서는 찹스테이크 없는곳이 많은데 딱 제가 좋아하는 찹스테이크였습니다.
고기도 부드럽고 소스도 맛있었어요.
주변에 소개시켜줄만한 맛입니다!
알리오 올리오도 면삶기 적당하고 마늘향이 살아있는 매콤한 소스맛이 좋았어요.
주차 가능하고 조용하고 내부가 살짝 어두워 소개팅장소로도 좋을 것 같아요!!
다음엔 다른 메뉴 먹으러 재방문 하고 싶어요?","I found it while looking for a Western restaurant that can be parked near Seoul Forest, and the taste was better than I expected, so I loved it! There are many places where there are no chop steaks in Western restaurants, but it was chop steak.. The meat was soft and the sauce was delicious.. It's a taste that you can introduce around you! Aglio e olio also liked the spicy sauce that was suitable for boiling noodles and the garlic scent was alive.. Parking is available, quiet, and the interior is a bit dark, so I think it would be a good place for a blind date! I want to go back to eat something else next time?"
215,taste,면이 탱글하고 맛나요 :-) 분위기도 좋고 식전빵도 맛나요 봉골레에 모시조개를 써서 더 좋고 타이거 새우는 불맛이 나서 넘나 맛나요 ㅎㅎ 담엔 와인이랑 먹으러 올까봐요 ^^,"The noodles are chewy and delicious :-) The atmosphere is good and the pre-dinner bread is delicious. It's better to use ramie clams in vongole, and Tiger shrimp tastes so good because it tastes like fire. I think I'll come with wine next time ^^"
216,taste,"생일겸 남자친구랑 어디갈지 찾다가 알게됐는데 , 매장도 넓고 분위기도 좋고 사장님들도 친절하셨어요 ㅜㅜ 음식도 엄청 맛있구!!! 특히 로제파스타.. 미친자 ㅋㅋㅋㅋㅋ 자주 갈거같아요 ㅎㅎㅎ","I found out when I was looking for a place to go for my birthday and boyfriend, and the store was spacious and the atmosphere was nice, and the owners were kind The food is very delicious!!! Especially rose pasta.. a madman [Laughing] I think I'll go often Hahaha"
217,taste,세트 먹었는데 샐러드랑 파스타 스테이크까지 큰 부담없이 먹을 수 있었습니다. 당연히 맛도 있구요! 매장이 깔끔한 것도 좋았어요. 다음에는 저녁에 와서 와인과 함께 먹고 싶어요.,"I ate the set, and I could eat salad and pasta steak without much burden. Of course it's delicious! It was also good that the store was clean. Next time, I want to come in the evening and eat it with wine."
218,taste,"오랜만에 서울숲에와서 외식했네요. 카프레제는 신선한 야채와 유자드레싱, 발사믹글레이즈, 바질페스토가 잘 어울러지네요. 
스파게티는 타이거새우가 하나라 나눠먹기 애매했지만 안에 한치인지 오징어인지 들어있어서 식감도 좋고 소스도 맛있었어요. 
양갈비는 제일 아쉬웠는데 거의 웰던이라 좀 질긴듯했어요.
 전체적으로 좀 아쉬웠네요. 피클, 할라피뇨,스파게티용 집게, 그릇도 음식마다 별도로 제공안되니 미리 요청하세요. 
개인적으로는 근처 소0호0이 서비스도 음식도 더 좋다고 느껴졌어요.","I ate out at Seoul Forest after a long time. Capreze goes well with fresh vegetables, citron dressing, balsamic glaze, and basil pesto. Spaghetti was ambiguous to share because there was only one tiger shrimp, but it had a good texture and sauce because it had a squid inside. . Lamb ribs were the most disappointing, but it was a bit tough because it was almost well-done..  Overall, it was a bit disappointing. Pickles, jalapeno, spaghetti tongs, and bowls are not provided separately for each dish, so please request in advance. Personally, I felt that nearby So0ho0 had better service and food."
219,taste,"처음 방문해봤는데 메뉴 모두 맛있어요 !!
가게 내부 인테리어도 너무 멋지고
특별한날 방문해도 좋을것같아요",It's my first time visiting and all the menus are delicious!! The interior of the store is so nice. I think it would be good to visit on a special day
220,taste,세트 구성이 좋아요 :) 맛있어요!,The set is good :) It's delicious!
221,taste,"맛있어용
담에 또 올게요~~",It's good. I'll come back next time~~
222,taste,"부채살테이크, 타이거새우로제파스타 먹었는데 너무 맛있어요!!! 좀 빨리 식어서 아쉽지만 너무 맛있어용","I ate Jeppasta with fan meat take and Tiger shrimp, and it was so good!!! It's sad that it cooled down quickly, but it's so good"
223,taste,"매장도 깔끔하고 직원분도 엄청 친절하시고
음식도 맛있게 잘 먹고 갑니다 ㅎㅎ
기깔나네요",The store is clean and the staff is very kind. I enjoyed the food. That's great
224,taste,"스테이크 너무 맛있고 
파스타도 맛있었어요 
동네에 위치하고 있어서 방문하기 넘 좋았어요!
추천합니당b","Steak is so good. The pasta was good, too. It was great to visit because it was located in the neighborhood! I recommend it"
225,taste,너무 맛있어용 잘 먹고 갑니다 :-),It's so delicious. Thank you for the meal. :-)
226,taste,깔끔하고 맛도 좋아요,It's clean and delicious
227,taste,원래 다른 곳 가려다가 취소되서 급하게 가게 된 곳이었는데 그럼에도 불구하고 음식도 맛있고 매장 분위기도 좋았어요:),"Originally, I was going to go somewhere else, but it was canceled, so I went in a hurry, but the food was delicious and the atmosphere of the store was good. :)"
228,taste,오우 매장도 깔끔하구 음식도 맛나네유 귿귿,"Oh, the store is clean and the food is delicious"
229,taste,"#해산물 파스타 #봉골레 바스타
너무 맛있어서 하나도 안 남겼어요~^^",#Seafood Pasta #VongoleBasta. It was so good that I didn't leave any^^
230,taste,부채살 스테이크 부드럽고 넘넘 맛있어요?,The steak is soft and delicious?
231,taste,분위기가 연말모임하기에 딱 좋은 분위기에요 정말 좋았고 음식들도 맛있었습니다,The atmosphere is perfect for year-end gatherings. It was really nice and the food was delicious
232,taste,깔끔하고 맛있네요~^^,It's clean and delicious^^
233,taste,파스타는 양이 많은 편이고 맛도 좋아요! 부채살 스테이크도 입에서 살살 녹아요?,Pasta has a lot and tastes good! Steak melts in your mouth?
234,taste,"연말 분위기 내러 와봤어요 ㅎ.ㅎ 테이블마다 귀여운 산타도 있어용 기념일이나 분위기 낼 때 오면 좋을 것 같아요 ~! 
맛있는 음식 감사합니다 ???","I'm here to create a year-end vibe.There is also a cute Santa on each table, so I think it would be nice to come when it's your anniversary or when you make the atmosphere~! Thank you for the delicious food ???"
